Hash,Message,Hashes of parents,Is a merge commit?,List of modified files
cda95d3cdee339f10d48287395368e31c386f296,"morsel['max-age'] may be a str.

Example:

here are Set-Cookie list:
```python
sclst = ['dwac_bcIBMiaagZmkYaaadeYtg11eVR=j9jHdmPjUhgDOhyH9f89X4lQgehEmflVyeA%3D|dw-only|||CNY|false|Asia%2FShanghai|true; Path=/',
 'sid=j9jHdmPjUhgDOhyH9f89X4lQgehEmflVyeA; Path=/',
 'geoLocation=CN; Path=/',
 'dwpersonalization_fae107a9dd0fc32ed99532ec1977f31f=bc8sEiaagZqRsaaadk8XoNTL8h20150506; Expires=Sun, 14-Jun-2015 10:37:07 GMT; Path=/',
 'dwanonymous_fae107a9dd0fc32ed99532ec1977f31f=abjpA8kng31LjPp8ZEERDT4XVg; Version=1; Comment=""Demandware anonymous cookie for site Sites-abercrombie_cn-Site""; Max-Age=15552000; Expires=Tue, 10-Nov-2015 10:37:07 GMT; Path=/',
 'myStore=91156; Path=/',
 'AF_PREF=en_CN; Path=/',
 'dwsid=MiHJy3KYZKDcN0lZg4HS1zSpj1VV4s_tFu39ar0KXNpAx9aX8X2LlvZQ9m5fOOknb6QXtmmukHcOjmivYf31hg==; path=/; HttpOnly']
```

```python
    for sc in sclst:
        C = Cookie.SimpleCookie(sc)
        for morsel in C.values():
            cookie = requests.cookies.morsel_to_cookie(morsel)
            cookiejar.set_cookie(cookie)
```
Then, exception occured
```shell
  File ""/Library/Python/2.7/site-packages/requests/cookies.py"", line 402, in morsel_to_cookie
    expires = time.time() + morsel['max-age']
TypeError: unsupported operand type(s) for +: 'float' and 'str'
```

As Cookie.SimpleCookie is in STL, should `morsel_to_cookie` check the type of `max-age`? On the other hand, if **max-age** can not be converted to float, it's illegal obviously.",c3c4c96a95d95726b47968cc953c6f60829933a8,False,requests/cookies.py
d866d8a44d76ff2f013f27d3f5d2b5b2a7766923,Fixed typos in HISTORY.rst,ab1f493c8b6f82cbf80f8554b5fbbd02f2b2a363,False,HISTORY.rst
d249c0a9c6dccf2bd63c3d1aad365f37cc4591a1,Fixed typo in contributing.rst,d866d8a44d76ff2f013f27d3f5d2b5b2a7766923,False,docs/dev/contributing.rst
3c850b33397b2bdacec3c2c518bc08299e8b8482,"Merge pull request #2608 from radarhere/patch-1

Fixed typos","ab1f493c8b6f82cbf80f8554b5fbbd02f2b2a363, d249c0a9c6dccf2bd63c3d1aad365f37cc4591a1",True,
8d0889b91b7e9d487e69eea00baed666a25259af,fix contextlib.closing bug for sessions where content is not consumed (issue #2593),3c850b33397b2bdacec3c2c518bc08299e8b8482,False,"requests/models.py, test_requests.py"
1da62a65d9b28306c3be7ad603b2721374ce7d13,fix contextlib.closing bug for sessions where content is not consumed (issue #2593),3c850b33397b2bdacec3c2c518bc08299e8b8482,False,"AUTHORS.rst, requests/models.py, test_requests.py"
dfdf371a0fea6d0fcd11a1c3f7e51cb3dd3528f9,"Merge pull request #2610 from colindickson/master

fix contextlib.closing bug for sessions where content is not consumed…","3c850b33397b2bdacec3c2c518bc08299e8b8482, f608547bef8fedce5d93fcc42c0b6b6f0d29eece",True,
fd31453aa25f80f04e1ce36de9abff0460bd136a,fix unittest typo,a92a2a42632733a29270fd2789516b23d76e41af,False,test_requests.py
2e62df456ae82aedb12987a317d29b1a9123633e,"Avoid double releasing chunked upload connections

Resolves #2636",8b5e457b756b2ab4c02473f7a42c2e0201ecc7e9,False,requests/adapters.py
9bbab338fdbb562b923ba2d8a80f0bfba697fa41,"Merge pull request #2640 from Lukasa/issue/2636

Avoid double releasing chunked upload connections","8b5e457b756b2ab4c02473f7a42c2e0201ecc7e9, 2e62df456ae82aedb12987a317d29b1a9123633e",True,
e3bdec5934a4bdd00405acbb714aec81980f6097,"Display URL as part of HTTP error messages

It seems convenient to include the URL in the error message in case you
get an unexpected error.

E.g.:

    In [1]: import requests

    In [2]: resp = requests.get('http://www.google.com/eofdfdfdfdfd')

    In [3]: resp
    Out[3]: <Response [404]>

    In [4]: resp.raise_for_status()
    ---------------------------------------------------------------------------
    HTTPError                                 Traceback (most recent call last)
    <ipython-input-4-00e7077cfb5b> in <module>()
    ----> 1 resp.raise_for_status()

    /Users/marca/dev/git-repos/requests/requests/models.py in raise_for_status(self)
        835
        836         if http_error_msg:
    --> 837             raise HTTPError(http_error_msg, response=self)
        838
        839     def close(self):

    HTTPError: 404 Client Error: Not Found for url: http://www.google.com/eofdfdfdfdfd",9bbab338fdbb562b923ba2d8a80f0bfba697fa41,False,requests/models.py
f5dacf84468ab7e0631cc61a3f1431a32e3e143c,"Merge pull request #2648 from msabramo/display_url_for_exceptions

Display URL as part of HTTP error messages","9bbab338fdbb562b923ba2d8a80f0bfba697fa41, e3bdec5934a4bdd00405acbb714aec81980f6097",True,
a560e094279c755b7a9bd5f3d29c303155ed8b27,"Allow get_netrc_auth to raise parse/permission errors to caller

If the netrc file exists but cannot be parsed or read, get_netrc_auth
silently fails.

Add a new argument `ignore_errors` which when set to False will cause
any parse/permission errors to be raised to the caller.  The default
value is True, which means the default behavior is unchanged.

Fixes #2654

Change-Id: I7436aaaf593178673ab84fd9e7ab4bcb0e3fe75e",f5dacf84468ab7e0631cc61a3f1431a32e3e143c,False,requests/utils.py
884cb7a7fbaea704427ed878dfbdeae3744c9e71,"Change ignore_errors to raise_errors in get_netrc_auth

Change-Id: Ib82c7c614edafc15e5db858d9c1b9a73aebd8a95",a560e094279c755b7a9bd5f3d29c303155ed8b27,False,requests/utils.py
e4d59bedfd3c7f4f254f4f5d036587bcd8152458,"Merge pull request #2656 from dpursehouse/get_netrc_auth_errors

Allow get_netrc_auth to raise parse/permission errors to caller","f5dacf84468ab7e0631cc61a3f1431a32e3e143c, 884cb7a7fbaea704427ed878dfbdeae3744c9e71",True,
beaa7e4180ad6679424dda3d6bbd0368591ada17,"Fix quickstart ""Custom Headers"" example intro

Previously this section prefaced an example with:

    For example, we didn't specify our content-type

But, the actual example set a custom user-agent header on the request. This
changes it to say ""user-agent"" instead which matches the given example.",2b26489f74c48ca5fdac330409b056ef8d5864a3,False,docs/user/quickstart.rst
0be38a0c37c59c4b66ce908731da15b401655113,"Merge pull request #2672 from petedmarsh/fix-custom-headers-example

Fix quickstart ""Custom Headers"" example intro","2b26489f74c48ca5fdac330409b056ef8d5864a3, beaa7e4180ad6679424dda3d6bbd0368591ada17",True,
5ec7576f2311b5b881ff2426e05b6b35a9aa8bdb,"Catch and wrap ClosedPoolError

Partially resolves #1572: ""urllib3 exceptions passing through requests
API"".

Inspired from Lukasa's 2605be11d82d42438ac7c3993810c955bde74cef.",0be38a0c37c59c4b66ce908731da15b401655113,False,"requests/adapters.py, test_requests.py"
b8a297baab501f5818a8041ca6dac15b1d29dafd,"Remove broken CaseInsensitiveDict repr test

Fixes #2668",0be38a0c37c59c4b66ce908731da15b401655113,False,test_requests.py
b4c1feac436f9efb5960124901cca01a0648f877,"Merge pull request #2679 from sigmavirus24/bug/2668

Remove broken CaseInsensitiveDict repr test","d0aecb271f38f42246dedcfc0baa816ea4036b5b, b8a297baab501f5818a8041ca6dac15b1d29dafd",True,
31817b66c6b793689c93a5b558384fb53d0576f7,Fix pool connection closed test,d7026bfb2a015c2187009e7e159bc6abc251c355,False,test_requests.py
6648defcddeff2e5e4022f51a9fd7b6c224bc472,"Fix docs for passing a list of values for a query string

The special `[]` notation at the end of the field name is not necessary to get a field to appear with multiple values in the query string.",b4c1feac436f9efb5960124901cca01a0648f877,False,docs/user/quickstart.rst
9648301e1ecad91781a2bdcd9cf4b2599d90b9ae,"Merge pull request #2680 from peplin/patch-1

Fix docs for passing a list of values for a query string","b4c1feac436f9efb5960124901cca01a0648f877, 6648defcddeff2e5e4022f51a9fd7b6c224bc472",True,
9b067db19e20226dcb3aa407605d30942d085050,"Merge pull request #2704 from sYnfo/patch-1

Mention SNI being backported to Python2.7.9 in FAQ","9648301e1ecad91781a2bdcd9cf4b2599d90b9ae, e8a4784c8fa8cb137c6d1c102059f0b2f501c175",True,
276202f51ee9967969eafc1880c4785c80d63d3b,Fix merge setting for not preserving original order of dict parameters,9b067db19e20226dcb3aa407605d30942d085050,False,"requests/sessions.py, test_requests.py"
5d7392f140ed476cdc99f4178e425ce2fbb05884,Merge branch 'fix-merge-setting' of https://github.com/ak1r4/requests into proposed/2.8.0,"873f834fc9104b894eb7b254d8dcbd3170086cc7, 276202f51ee9967969eafc1880c4785c80d63d3b",True,
b1de7e728721750c21988895d3c9de8f627b81ea,Changed phrasing to be a little clearer.,5a9097dc4b8c90a3b501a403177ec5314064e395,False,docs/user/quickstart.rst
f40bd0f7074ccda6be66c77f39442770d7669af0,"Docs: Fix links to `timeouts` section by using :ref: instead of

linking to .html files.",98a59e4894ce68f4aced0e39e70baa3bf874fc02,False,"requests/adapters.py, requests/api.py, requests/sessions.py"
fdc76f12e53d06ace9565dc1a960f939f2c21006,"Merge pull request #2728 from lukasgraf/docs-fix-timeout-links

Docs: Fix links to `timeouts` section by using :ref:","98a59e4894ce68f4aced0e39e70baa3bf874fc02, f40bd0f7074ccda6be66c77f39442770d7669af0",True,
53ea23128e375ef84511fd2b22b740eca15d0854,"Merge pull request #2706 from ak1r4/fix-merge-setting

Fix merge setting for not preserving original order of dict parameters","fdc76f12e53d06ace9565dc1a960f939f2c21006, 276202f51ee9967969eafc1880c4785c80d63d3b",True,
3cf4ec41b916b354f49121fe2f54bffba9b11cef,"Merge pull request #2729 from smiley/patch-1

Add own name to ""AUTHORS"" after PR #2724","53ea23128e375ef84511fd2b22b740eca15d0854, 2411b1f56aa0259e3ddb6c85c55c5dd1b9d0a082",True,
7197afa8874a3751a3dfafffc715c598e3be55ca,Fixed minor rendering issue in documentation code blocks,3cf4ec41b916b354f49121fe2f54bffba9b11cef,False,docs/user/quickstart.rst
c7c26fb8eb60a181795c9a39c41519bc0263b8a1,"Merge pull request #2730 from bmispelon/doc-codeblock-fix

Fixed minor rendering issue in documentation code blocks","3cf4ec41b916b354f49121fe2f54bffba9b11cef, 7197afa8874a3751a3dfafffc715c598e3be55ca",True,
4947cd01ae4ebcfb1ce97345d1e9232c331331da,"Avoid altering dictionary size during iteration, by gathering keys that need to be deleted first.

Fixes `RuntimeError` on Python 3 introduced in 53ea23128e375ef84511fd2b22b740eca15d0854",c7c26fb8eb60a181795c9a39c41519bc0263b8a1,False,requests/sessions.py
5d6d1bc284520d986ce1ad8912f245b19a13366b,"Merge pull request #2737 from mjpieters/fix_dict_iteration_issue_2706

Avoid altering dictionary size during iteration","c7c26fb8eb60a181795c9a39c41519bc0263b8a1, 4947cd01ae4ebcfb1ce97345d1e9232c331331da",True,
48fe34447de02bfe9827321fafe3277741d77c38,"Implement per-host proxies

This change allows the proxy dict to be have entries of the form
{'<scheme>://<hostname>': '<proxy>'}.  Host-specific proxies will be used in
preference to the scheme-specific proxies (i.e., proxy dict entries with keys
like 'http' or 'https').

Fixes #2722",cef2589436b2e25385a43e87c8455ca3f84f554d,False,requests/adapters.py
66567e037b5805dc81b80745bf2468a568aa04f3,Fix tests on python 2.6,767cc9d2dcb07c23ed105eaa250a6c24dc707f67,False,test_requests.py
e57925223fc2424bca34aa60dc1d0f047ed56f6a,"Merge pull request #2743 from sigmavirus24/fix-py26-tests

Fix tests on python 2.6","767cc9d2dcb07c23ed105eaa250a6c24dc707f67, 66567e037b5805dc81b80745bf2468a568aa04f3",True,
d7a3aa618839e304c324e6092953131a1f43c647,Fix another place the proxy-selecting logic is used.,22075f02d0f41ee8d6e7328361b59c3b2d54bdaf,False,requests/adapters.py
2c8721540ad70cadb3c71912b1ab8577f2f8fd53,Fix documentation for proxies in the Session class,d7a3aa618839e304c324e6092953131a1f43c647,False,requests/sessions.py
c80121df91997535f4c27f9c44c7aca10ad39af6,Fix documentation for the proxies dictionary,500f15da1fe54e3773be42f7770680d1f86b699f,False,"requests/adapters.py, requests/utils.py"
f4eaefa63e80b323762c4e719342717fd523663b,fix rfc quotation,719c76cd9deeaa58eeb8aa224b22970b556b71d2,False,docs/user/quickstart.rst
14ee84b5fdfc9b5ecdc2fdfc14e3157adee7960a,"Merge pull request #2758 from mhils/patch-1

Fix RFC Quotation","719c76cd9deeaa58eeb8aa224b22970b556b71d2, f4eaefa63e80b323762c4e719342717fd523663b",True,
37037607b5f3da32ff1897caca3c38e210f04c37,"Fixed issue #2756

Now 'json' parameter will be used to prepare body only if the 'data'
parameter is not present",56ecdebcc507c71f2386d3bf2ea14db2d27cc834,False,"requests/models.py, test_requests.py"
7a0cd16c1a5be16f3df395ee12ed11d0ddde7837,"changed the null check for 'data' parameter to be more explicit.
removed the superfluous encode from the testcase.",37037607b5f3da32ff1897caca3c38e210f04c37,False,"requests/models.py, test_requests.py"
e9c94e0f0662c33aa3a94c784f64ae575ce97c7b,docs: Fix typos,ebc38f78255182f56ea2d95312619685118f7dee,False,"docs/_templates/sidebarintro.html, docs/user/advanced.rst"
17a9e6da9eab7129a62774aef6fd1d42a5ffc436,"Merge pull request #2769 from jwilk/spelling

docs: Fix typos","ebc38f78255182f56ea2d95312619685118f7dee, e9c94e0f0662c33aa3a94c784f64ae575ce97c7b",True,
610fbd062fda3bc53cc2b3a0c8cfa014cb86ca05,"Merge pull request #2797 from sumitbinnani/DocumentationCorrection

Updated Documentation for Issue #2756","aead8c347c74d7dff40d413a37f30147bee8942a, bf38d5bf529c89be336cd380067faea83b9287f4",True,
3c6f89b8f43829a9425e9eef46b3eece79d169cb,"Merge pull request #2798 from Doctor-love/patch-1

Clarified description for option ""trust_env""","610fbd062fda3bc53cc2b3a0c8cfa014cb86ca05, 63b3b9be55e0a836ec312dd2197366c260fd2eb0",True,
443d07e0d3bcbf5a23314a4ddf95c67bba533ddb,Fix #2799: Update Quickstart documentation of Response.json(),3c6f89b8f43829a9425e9eef46b3eece79d169cb,False,docs/user/quickstart.rst
086e19d8e175cccb630ee3589affdd2f38075ecd,"Clarify the contract of Response#ok, and avoid exceptions in it",443d07e0d3bcbf5a23314a4ddf95c67bba533ddb,False,requests/models.py
a89d5c003a8708e9555968f810311f3e019281c4,"Revert ""Clarify the contract of Response#ok, and avoid exceptions in it""

This reverts commit 086e19d8e175cccb630ee3589affdd2f38075ecd.",086e19d8e175cccb630ee3589affdd2f38075ecd,False,requests/models.py
f6afa71281c7df41aa940a7dd6b5100711200162,"Merge pull request #2763 from ravipra/json_supersedes

Fixed issue #2756","8963e1567b76e896441a64c4429877821c281893, 1f48a4c9ea81d6b2128a7e1199be2dfbb81b643d",True,
d996a95cf75c60a6e175dc2f8edce5de4ee8524d,"Merge pull request #2721 from Lukasa/no_proxy_fix

Ignore empty fields in no_proxy env var","f6afa71281c7df41aa940a7dd6b5100711200162, b6127ca9ca7adf7f5a55c4fe6602afa5744707d0",True,
4e44c2ab640f01739602da46929a24ded1516081,Removing change to .gitignore (#2785),2a635ba87d7c7c3ef75e7f2013a2cd1a207a0e1a,False,.gitignore
8dcd9f12de656706af70122b84d3c5bfb7e77fda,Prepare changelog for 2.8.0,09bd3232dd1572f1b6c435fdcca4275687fcb937,False,HISTORY.rst
ba7d09354a5bbe552a863ea3927199932fe76832,Changelog for #2785.,397f10bac76b74e3e6efcb5c4be2fe735382d7bc,False,HISTORY.rst
f7be4e5f28335cc2c6d31be716c0a883b64b2a71,"NewConnectionErrors aren't timeouts.

This is a compatibility change, and should be removed in 2.8.0",e499b354c4215b158db6d4210136e0b9adbe8d14,False,requests/adapters.py
2da8a604d3cfbe4dcb4c1684c3e70399b215cb02,"Merge pull request #2812 from Lukasa/issue/2811

Don't treat NewConnectionErrors as timeouts.","e499b354c4215b158db6d4210136e0b9adbe8d14, f7be4e5f28335cc2c6d31be716c0a883b64b2a71",True,
931fd0eecefc1586ceeeec84af4f1a99a77dda3b,"Merge pull request #2814 from Lukasa/issue/2813

Use general null check for JSON","2da8a604d3cfbe4dcb4c1684c3e70399b215cb02, 3948a9562db886e7ead6a48dbcbada34fbeb0838",True,
b071c4955682275a699ad7b3ac3e8dd945fd6761,Failing test for issue #2818,978a89d5a32f6e91acf0812f7f2b29c9f97d6a0c,False,test_requests.py
14a555ac716866678bf17e43e23230d81a8149f5,"Merge pull request #2821 from Lukasa/issue/2818

Allow non-native-string method names.","978a89d5a32f6e91acf0812f7f2b29c9f97d6a0c, 2df3c7c75dd4e3c825421da3aaa4b08bd91d4afb",True,
d8f28f4bca40715a3b2929ae639868f235bcaa38,Fixed usage example in sessions.py,18a6b601100db978f3a6e191816456e75bc47e0f,False,requests/sessions.py
6c2d09dc2f3b9f2035abf71ad7df3f52449a1e08,"Merge pull request #2827 from daniel-mueller/master

Fixed usage example in sessions.py","18a6b601100db978f3a6e191816456e75bc47e0f, d8f28f4bca40715a3b2929ae639868f235bcaa38",True,
8f591682e6a901baf0cc8a0393b5930252f0318a,"Use buffering for HTTP responses on chunked requests

For non-chunked requests, the request is performed using the 'urlopen'
method that underlying uses buffering for the HTTP responses (for Python
2.7+ versions). For chunked requests though, the request is made via a
different code path and so the 'getresponse' method is called without
using buffering. So, the response is consumed per single byte via a
recv() call on the underlying socket.

This patch, fixes that issue to mimic the non-chucked request behavior.",6c2d09dc2f3b9f2035abf71ad7df3f52449a1e08,False,requests/adapters.py
b675377dc2a0b5552877dce523d375fc4cb17b76,added fix for #2826,58b20d671c67b0c74f0b1c0fe27ce886b9965191,False,"AUTHORS.rst, docs/user/quickstart.rst"
13ea7394ccad31ca2bfde77ff3efb1cad9657d98,"Merge pull request #2831 from shagunsodhani/proposed-fix-for-#2826

added fix for #2826","58b20d671c67b0c74f0b1c0fe27ce886b9965191, b675377dc2a0b5552877dce523d375fc4cb17b76",True,
